season,sentiment,lemma,count
Лето,positive,магазинчик,2
Лето,positive,сладкое,2
Лето,positive,кружка,2
Лето,positive,задержка,2
Лето,positive,пулково,2
Лето,positive,кафешка,2
Лето,positive,процесс,2
Лето,positive,толпа,2
Лето,positive,кондиционирование,2
Лето,positive,терминал,2
Лето,positive,кофейня,2
Лето,positive,автомат,2
Лето,positive,лимонад,2
Лето,positive,въезд,2
Лето,positive,безопасность,2
Лето,positive,логистика,2
Лето,positive,алкоголь,2
Лето,positive,ватный,2
Лето,positive,выключатель,2
Лето,positive,неприятный,2
Лето,positive,отчётный,2
Лето,positive,мини-кухня,2
Лето,positive,сковородка,2
Лето,positive,пятница,2
Лето,positive,рецепшн,2
Лето,positive,сеть,2
Лето,positive,marins,2
Лето,positive,смешанный,2
Лето,positive,дизайнер,2
Лето,positive,язык,2
Лето,positive,табличка,2
Лето,positive,этажный,2
Лето,positive,экскурсионный,2
Лето,positive,ранний,2
Лето,positive,мансардный,2
Лето,positive,восхитительный,2
Лето,positive,колокол,2
Лето,positive,музыка,2
Лето,positive,вежливость,2
Лето,positive,концепция,2
Лето,positive,век,2
Лето,positive,ответственно,2
Лето,positive,никитин,2
Лето,positive,оттуда,2
Лето,positive,множество,2
Лето,positive,вообщий,2
Лето,positive,ковёр,2
Лето,positive,воспоминание,2
Лето,positive,ворота,2
Лето,positive,стеклопакет,2
Лето,positive,раковина,2
Лето,positive,дождь,2
Лето,positive,труд,2
Лето,positive,зонт,2
Лето,positive,сантехник,2
Лето,positive,поздний,2
Лето,positive,багажный,2
Лето,positive,внук,2
Лето,positive,крючок,2
Лето,positive,вешалка,2
Лето,positive,городской,2
Лето,positive,порожек,2
Лето,positive,непосредственно,2
Лето,positive,вызов,2
Лето,positive,гастрономический,2
Лето,positive,суть,2
Лето,positive,любезный,2
Лето,positive,салат,2
Лето,positive,сыр,2
Лето,positive,невод,2
Лето,positive,морской,2
Лето,positive,дважды,2
Лето,positive,подходящий,2
Лето,positive,жирный,2
Лето,positive,пункт,2
Лето,positive,указанный,2
Лето,positive,обилие,2
Лето,positive,причина,2
Лето,positive,пора,2
Лето,positive,наблюдение,2
Лето,positive,честной,2
Лето,positive,излишество,2
Лето,positive,картонный,2
Лето,positive,сухой,2
Лето,positive,делюкс,2
Лето,positive,обувной,2
Лето,positive,вплоть,2
Лето,positive,слегка,2
Лето,positive,мыльно-рыльный,2
Лето,positive,лобби-бар,2
Лето,positive,велосипед,2
Лето,positive,боулинг,2
Лето,positive,океанис,2
Лето,positive,часто,2
Лето,positive,фитнес,2
Лето,positive,слив,2
Лето,positive,плесень,2
Лето,positive,убитый,2
Лето,positive,доброжелательно,2
Лето,positive,проведение,2
Лето,positive,половина,2
Лето,positive,умеренный,2
Лето,positive,гораздо,2
Лето,positive,ингредиент,2
Лето,positive,дурной,2
Лето,positive,пушка,2
Лето,positive,профессиональный,2
Лето,positive,аромат,2
Лето,positive,обеденный,2
Лето,positive,узкий,2
Лето,positive,девушко-администратор,2
Лето,positive,плюшка,2
Лето,positive,крыша,2
Лето,positive,доступно,2
Лето,positive,цвет,2
Лето,positive,непонятно,2
Лето,positive,территориально,2
Лето,positive,фонтан,2
Лето,positive,бутылочка,2
Лето,positive,ленин,2
Лето,positive,скорость,2
Лето,positive,качели,2
Лето,positive,электронный,2
Лето,positive,комфортабельный,2
Лето,positive,забота,2
Лето,positive,соответствие,2
Лето,positive,конфета,2
Лето,positive,симпатичный,2
Лето,positive,улыбка,2
Лето,positive,отзывчивость,2
Лето,positive,империя,2
Лето,positive,новенький,2
Лето,positive,требование,2
Лето,positive,мама,2
Лето,positive,изначально,2
Лето,positive,завтра,2
Лето,positive,процветание,2
Лето,positive,линия,2
Лето,positive,специфичный,2
Лето,positive,рисовый,2
Лето,positive,зал,2
Лето,positive,придорожный,2
Лето,positive,всякий,2
Лето,positive,достаточный,2
Лето,positive,цокольный,2
Лето,positive,сормовский,2
Лето,positive,шкафчик,2
Лето,positive,компактно,2
Лето,positive,постройка,2
Лето,positive,отопление,2
Лето,positive,мясо,2
Лето,positive,творог,2
Лето,positive,командировочный,2
Лето,positive,прихожая,2
Лето,positive,скромно,2
Лето,positive,сумка,2
Лето,positive,выгодный,2
Лето,positive,привлекательный,2
Лето,positive,кондёр,2
Лето,positive,никак,2
Лето,positive,чуткий,2
Лето,positive,процедура,2
Лето,positive,противоположность,2
Лето,positive,доставка,2
Лето,positive,автосервис,2
Лето,positive,князь,2
Лето,positive,директор,2
Лето,positive,визит,2
Лето,positive,четвёрка,2
Лето,positive,смысл,2
Лето,positive,малыш,2
Лето,positive,чаепитие,2
Лето,positive,понимание,2
Лето,positive,мыльный,2
Лето,positive,удачно,2
Лето,positive,поклон,2
Лето,positive,девчонка,2
Лето,positive,счастие,2
Лето,positive,пыль,2
Лето,positive,шикарно,2
Лето,positive,маскитный,2
Лето,positive,неприятно,2
Лето,positive,экономичный,2
Лето,positive,нулевой,2
Лето,positive,оплата,2
Лето,positive,сумма,2
Лето,positive,сомнение,2
Лето,positive,особый,2
Лето,positive,полка,2
Лето,positive,уют,2
Лето,positive,удача,2
Лето,positive,долгий,2
Лето,positive,регулярно,2
Лето,positive,плотно,2
Лето,positive,пирог,2
Лето,positive,вобщий,2
Лето,positive,взрослый,2
Лето,positive,непременно,2
Лето,positive,небо,2
